bd_Start_time,bd_FC_Before_Start,station_number,daily_sum,station_name
5/23/2015,15,14015,0,DARWIN AIRPORT
5/24/2015,39,14015,0,DARWIN AIRPORT
5/25/2015,63,14015,0,DARWIN AIRPORT
5/26/2015,87,14015,0,DARWIN AIRPORT
5/27/2015,111,14015,0,DARWIN AIRPORT
5/28/2015,135,14015,0,DARWIN AIRPORT
5/29/2015,159,14015,0,DARWIN AIRPORT
5/21/2015,-33,17126,0,MARREE AERO
5/22/2015,-9,17126,0,MARREE AERO
5/23/2015,15,17126,0,MARREE AERO
5/24/2015,39,17126,0,MARREE AERO
5/25/2015,63,17126,0,MARREE AERO
5/26/2015,87,17126,0,MARREE AERO
5/27/2015,111,17126,1,MARREE AERO
5/28/2015,135,17126,1,MARREE AERO
5/29/2015,159,17126,1,MARREE AERO
5/21/2015,-33,32040,0,TOWNSVILLE AERO
5/22/2015,-9,32040,0,TOWNSVILLE AERO
5/23/2015,15,32040,0,TOWNSVILLE AERO
5/24/2015,39,32040,0,TOWNSVILLE AERO
5/25/2015,63,32040,0,TOWNSVILLE AERO
5/26/2015,87,32040,0,TOWNSVILLE AERO
5/27/2015,111,32040,0,TOWNSVILLE AERO
5/28/2015,135,32040,0,TOWNSVILLE AERO
5/29/2015,159,32040,0,TOWNSVILLE AERO
5/22/2015,-33,14015,0,DARWIN AIRPORT
5/23/2015,-9,14015,0,DARWIN AIRPORT
5/24/2015,15,14015,0,DARWIN AIRPORT
5/25/2015,39,14015,0,DARWIN AIRPORT
5/26/2015,63,14015,0,DARWIN AIRPORT
5/27/2015,87,14015,0,DARWIN AIRPORT
5/28/2015,111,14015,0,DARWIN AIRPORT
5/29/2015,135,14015,0,DARWIN AIRPORT
5/30/2015,159,14015,1,DARWIN AIRPORT
5/22/2015,-33,17126,0,MARREE AERO
5/23/2015,-9,17126,0,MARREE AERO
5/24/2015,15,17126,0,MARREE AERO
5/25/2015,39,17126,0,MARREE AERO
5/26/2015,63,17126,0,MARREE AERO
5/27/2015,87,17126,1,MARREE AERO
5/28/2015,111,17126,1,MARREE AERO
5/29/2015,135,17126,1,MARREE AERO
5/30/2015,159,17126,1,MARREE AERO
5/22/2015,-33,32040,0,TOWNSVILLE AERO
5/23/2015,-9,32040,0,TOWNSVILLE AERO
5/24/2015,15,32040,0,TOWNSVILLE AERO
5/25/2015,39,32040,0,TOWNSVILLE AERO
5/26/2015,63,32040,0,TOWNSVILLE AERO
5/27/2015,87,32040,0,TOWNSVILLE AERO
5/28/2015,111,32040,0,TOWNSVILLE AERO
5/29/2015,135,32040,0,TOWNSVILLE AERO
5/30/2015,159,32040,0,TOWNSVILLE AERO
5/23/2015,-33,14015,0,DARWIN AIRPORT
5/24/2015,-9,14015,0,DARWIN AIRPORT
5/25/2015,15,14015,0,DARWIN AIRPORT
5/26/2015,39,14015,0,DARWIN AIRPORT
5/27/2015,63,14015,0,DARWIN AIRPORT
5/28/2015,87,14015,0,DARWIN AIRPORT
5/29/2015,111,14015,0,DARWIN AIRPORT
5/30/2015,135,14015,1,DARWIN AIRPORT
5/31/2015,159,14015,0,DARWIN AIRPORT
5/23/2015,-33,17126,0,MARREE AERO
5/24/2015,-9,17126,0,MARREE AERO
5/25/2015,15,17126,0,MARREE AERO
5/26/2015,39,17126,0,MARREE AERO
5/27/2015,63,17126,1,MARREE AERO
5/28/2015,87,17126,1,MARREE AERO
5/29/2015,111,17126,1,MARREE AERO
5/30/2015,135,17126,1,MARREE AERO
5/31/2015,159,17126,0,MARREE AERO
5/23/2015,-33,32040,0,TOWNSVILLE AERO
5/24/2015,-9,32040,0,TOWNSVILLE AERO
5/25/2015,15,32040,0,TOWNSVILLE AERO
5/26/2015,39,32040,0,TOWNSVILLE AERO
5/27/2015,63,32040,0,TOWNSVILLE AERO
5/28/2015,87,32040,0,TOWNSVILLE AERO
5/29/2015,111,32040,0,TOWNSVILLE AERO
5/30/2015,135,32040,0,TOWNSVILLE AERO
5/31/2015,159,32040,0,TOWNSVILLE AERO
5/24/2015,-33,14015,0,DARWIN AIRPORT
5/25/2015,-9,14015,0,DARWIN AIRPORT
5/26/2015,15,14015,0,DARWIN AIRPORT
5/27/2015,39,14015,0,DARWIN AIRPORT
5/28/2015,63,14015,0,DARWIN AIRPORT
5/29/2015,87,14015,0,DARWIN AIRPORT
5/30/2015,111,14015,1,DARWIN AIRPORT
5/31/2015,135,14015,0,DARWIN AIRPORT
6/1/2015,159,14015,0,DARWIN AIRPORT
5/24/2015,-33,17126,0,MARREE AERO
5/25/2015,-9,17126,0,MARREE AERO
5/26/2015,15,17126,0,MARREE AERO
5/27/2015,39,17126,1,MARREE AERO
5/28/2015,63,17126,1,MARREE AERO
5/29/2015,87,17126,1,MARREE AERO
5/30/2015,111,17126,1,MARREE AERO
5/31/2015,135,17126,0,MARREE AERO
6/1/2015,159,17126,0,MARREE AERO
5/24/2015,-33,32040,0,TOWNSVILLE AERO
5/25/2015,-9,32040,0,TOWNSVILLE AERO
5/26/2015,15,32040,0,TOWNSVILLE AERO
5/27/2015,39,32040,0,TOWNSVILLE AERO
5/28/2015,63,32040,0,TOWNSVILLE AERO
5/29/2015,87,32040,0,TOWNSVILLE AERO
5/30/2015,111,32040,0,TOWNSVILLE AERO
5/31/2015,135,32040,0,TOWNSVILLE AERO
6/1/2015,159,32040,0,TOWNSVILLE AERO
5/25/2015,-33,14015,0,DARWIN AIRPORT
5/26/2015,-9,14015,0,DARWIN AIRPORT
5/27/2015,15,14015,0,DARWIN AIRPORT
5/28/2015,39,14015,0,DARWIN AIRPORT
5/29/2015,63,14015,0,DARWIN AIRPORT
5/30/2015,87,14015,1,DARWIN AIRPORT
5/31/2015,111,14015,0,DARWIN AIRPORT
6/1/2015,135,14015,0,DARWIN AIRPORT
6/2/2015,159,14015,0,DARWIN AIRPORT
5/25/2015,-33,17126,0,MARREE AERO
5/26/2015,-9,17126,0,MARREE AERO
5/27/2015,15,17126,1,MARREE AERO
5/28/2015,39,17126,1,MARREE AERO
5/29/2015,63,17126,1,MARREE AERO
5/30/2015,87,17126,1,MARREE AERO
5/31/2015,111,17126,0,MARREE AERO
6/1/2015,135,17126,0,MARREE AERO
6/2/2015,159,17126,0,MARREE AERO
5/25/2015,-33,32040,0,TOWNSVILLE AERO
5/26/2015,-9,32040,0,TOWNSVILLE AERO
5/27/2015,15,32040,0,TOWNSVILLE AERO
5/28/2015,39,32040,0,TOWNSVILLE AERO
5/29/2015,63,32040,0,TOWNSVILLE AERO
5/30/2015,87,32040,0,TOWNSVILLE AERO
5/31/2015,111,32040,0,TOWNSVILLE AERO
6/1/2015,135,32040,0,TOWNSVILLE AERO
6/2/2015,159,32040,0,TOWNSVILLE AERO
5/26/2015,-33,14015,0,DARWIN AIRPORT
5/27/2015,-9,14015,0,DARWIN AIRPORT
5/28/2015,15,14015,0,DARWIN AIRPORT
5/29/2015,39,14015,0,DARWIN AIRPORT
5/30/2015,63,14015,1,DARWIN AIRPORT
5/31/2015,87,14015,0,DARWIN AIRPORT
6/1/2015,111,14015,0,DARWIN AIRPORT
6/2/2015,135,14015,0,DARWIN AIRPORT
6/3/2015,159,14015,0,DARWIN AIRPORT
5/26/2015,-33,17126,0,MARREE AERO
5/27/2015,-9,17126,1,MARREE AERO
5/28/2015,15,17126,1,MARREE AERO
5/29/2015,39,17126,1,MARREE AERO
5/30/2015,63,17126,1,MARREE AERO
5/31/2015,87,17126,0,MARREE AERO
6/1/2015,111,17126,0,MARREE AERO
6/2/2015,135,17126,0,MARREE AERO
6/3/2015,159,17126,0,MARREE AERO
5/26/2015,-33,32040,0,TOWNSVILLE AERO
5/27/2015,-9,32040,0,TOWNSVILLE AERO
5/28/2015,15,32040,0,TOWNSVILLE AERO
5/29/2015,39,32040,0,TOWNSVILLE AERO
5/30/2015,63,32040,0,TOWNSVILLE AERO
5/31/2015,87,32040,0,TOWNSVILLE AERO
6/1/2015,111,32040,0,TOWNSVILLE AERO
6/2/2015,135,32040,0,TOWNSVILLE AERO
6/3/2015,159,32040,0,TOWNSVILLE AERO
5/27/2015,-33,14015,0,DARWIN AIRPORT
5/28/2015,-9,14015,0,DARWIN AIRPORT
5/29/2015,15,14015,0,DARWIN AIRPORT
5/30/2015,39,14015,1,DARWIN AIRPORT
5/31/2015,63,14015,0,DARWIN AIRPORT
6/1/2015,87,14015,0,DARWIN AIRPORT
6/2/2015,111,14015,0,DARWIN AIRPORT
6/3/2015,135,14015,0,DARWIN AIRPORT
6/4/2015,159,14015,0,DARWIN AIRPORT
5/27/2015,-33,17126,1,MARREE AERO
5/28/2015,-9,17126,1,MARREE AERO
5/29/2015,15,17126,1,MARREE AERO
5/30/2015,39,17126,1,MARREE AERO
5/31/2015,63,17126,0,MARREE AERO
6/1/2015,87,17126,0,MARREE AERO
6/2/2015,111,17126,0,MARREE AERO
6/3/2015,135,17126,0,MARREE AERO
6/4/2015,159,17126,0,MARREE AERO
5/27/2015,-33,32040,0,TOWNSVILLE AERO
5/28/2015,-9,32040,0,TOWNSVILLE AERO
5/29/2015,15,32040,0,TOWNSVILLE AERO
5/30/2015,39,32040,0,TOWNSVILLE AERO
5/31/2015,63,32040,0,TOWNSVILLE AERO
6/1/2015,87,32040,0,TOWNSVILLE AERO
6/2/2015,111,32040,0,TOWNSVILLE AERO
6/3/2015,135,32040,0,TOWNSVILLE AERO
6/4/2015,159,32040,0,TOWNSVILLE AERO
5/28/2015,-33,14015,0,DARWIN AIRPORT
5/29/2015,-9,14015,0,DARWIN AIRPORT
5/30/2015,15,14015,1,DARWIN AIRPORT
5/31/2015,39,14015,0,DARWIN AIRPORT
6/1/2015,63,14015,0,DARWIN AIRPORT
6/2/2015,87,14015,0,DARWIN AIRPORT
6/3/2015,111,14015,0,DARWIN AIRPORT
6/4/2015,135,14015,0,DARWIN AIRPORT
6/5/2015,159,14015,0,DARWIN AIRPORT
5/28/2015,-33,17126,1,MARREE AERO
5/29/2015,-9,17126,1,MARREE AERO
5/30/2015,15,17126,1,MARREE AERO
5/31/2015,39,17126,0,MARREE AERO
6/1/2015,63,17126,0,MARREE AERO
6/2/2015,87,17126,0,MARREE AERO
6/3/2015,111,17126,0,MARREE AERO
6/4/2015,135,17126,0,MARREE AERO
6/5/2015,159,17126,0,MARREE AERO
5/28/2015,-33,32040,0,TOWNSVILLE AERO
5/29/2015,-9,32040,0,TOWNSVILLE AERO
5/30/2015,15,32040,0,TOWNSVILLE AERO
5/31/2015,39,32040,0,TOWNSVILLE AERO
6/1/2015,63,32040,0,TOWNSVILLE AERO
6/2/2015,87,32040,0,TOWNSVILLE AERO
6/3/2015,111,32040,0,TOWNSVILLE AERO
6/4/2015,135,32040,0,TOWNSVILLE AERO
6/5/2015,159,32040,0,TOWNSVILLE AERO
5/29/2015,-33,14015,0,DARWIN AIRPORT
5/30/2015,-9,14015,1,DARWIN AIRPORT
5/31/2015,15,14015,0,DARWIN AIRPORT
6/1/2015,39,14015,0,DARWIN AIRPORT
6/2/2015,63,14015,0,DARWIN AIRPORT
6/3/2015,87,14015,0,DARWIN AIRPORT
6/4/2015,111,14015,0,DARWIN AIRPORT
6/5/2015,135,14015,0,DARWIN AIRPORT
6/6/2015,159,14015,0,DARWIN AIRPORT
5/29/2015,-33,17126,1,MARREE AERO
5/30/2015,-9,17126,1,MARREE AERO
5/31/2015,15,17126,0,MARREE AERO
6/1/2015,39,17126,0,MARREE AERO
6/2/2015,63,17126,0,MARREE AERO
6/3/2015,87,17126,0,MARREE AERO
6/4/2015,111,17126,0,MARREE AERO
6/5/2015,135,17126,0,MARREE AERO
6/6/2015,159,17126,0,MARREE AERO
5/29/2015,-33,32040,0,TOWNSVILLE AERO
5/30/2015,-9,32040,0,TOWNSVILLE AERO
5/31/2015,15,32040,0,TOWNSVILLE AERO
6/1/2015,39,32040,0,TOWNSVILLE AERO
6/2/2015,63,32040,0,TOWNSVILLE AERO
6/3/2015,87,32040,0,TOWNSVILLE AERO
6/4/2015,111,32040,0,TOWNSVILLE AERO
6/5/2015,135,32040,0,TOWNSVILLE AERO
6/6/2015,159,32040,0,TOWNSVILLE AERO
5/30/2015,-33,14015,1,DARWIN AIRPORT
5/31/2015,-9,14015,0,DARWIN AIRPORT
6/1/2015,15,14015,0,DARWIN AIRPORT
6/2/2015,39,14015,0,DARWIN AIRPORT
6/3/2015,63,14015,0,DARWIN AIRPORT
6/4/2015,87,14015,0,DARWIN AIRPORT
6/5/2015,111,14015,0,DARWIN AIRPORT
6/6/2015,135,14015,0,DARWIN AIRPORT
6/7/2015,159,14015,0,DARWIN AIRPORT
5/30/2015,-33,17126,1,MARREE AERO
5/31/2015,-9,17126,0,MARREE AERO
6/1/2015,15,17126,0,MARREE AERO
6/2/2015,39,17126,0,MARREE AERO
6/3/2015,63,17126,0,MARREE AERO
6/4/2015,87,17126,0,MARREE AERO
6/5/2015,111,17126,0,MARREE AERO
6/6/2015,135,17126,0,MARREE AERO
6/7/2015,159,17126,0,MARREE AERO
5/30/2015,-33,32040,0,TOWNSVILLE AERO
5/31/2015,-9,32040,0,TOWNSVILLE AERO
6/1/2015,15,32040,0,TOWNSVILLE AERO
6/2/2015,39,32040,0,TOWNSVILLE AERO
6/3/2015,63,32040,0,TOWNSVILLE AERO
6/4/2015,87,32040,0,TOWNSVILLE AERO
6/5/2015,111,32040,0,TOWNSVILLE AERO
6/6/2015,135,32040,0,TOWNSVILLE AERO
6/7/2015,159,32040,0,TOWNSVILLE AERO
5/31/2015,-33,14015,0,DARWIN AIRPORT
6/1/2015,-9,14015,0,DARWIN AIRPORT
6/2/2015,15,14015,0,DARWIN AIRPORT
6/3/2015,39,14015,0,DARWIN AIRPORT
6/4/2015,63,14015,0,DARWIN AIRPORT
6/5/2015,87,14015,0,DARWIN AIRPORT
6/6/2015,111,14015,0,DARWIN AIRPORT
6/7/2015,135,14015,0,DARWIN AIRPORT
6/8/2015,159,14015,0,DARWIN AIRPORT
5/31/2015,-33,17126,0,MARREE AERO
6/1/2015,-9,17126,0,MARREE AERO
6/2/2015,15,17126,0,MARREE AERO
6/3/2015,39,17126,0,MARREE AERO
6/4/2015,63,17126,0,MARREE AERO
6/5/2015,87,17126,0,MARREE AERO
6/6/2015,111,17126,0,MARREE AERO
6/7/2015,135,17126,0,MARREE AERO
6/8/2015,159,17126,0,MARREE AERO
5/31/2015,-33,32040,0,TOWNSVILLE AERO
6/1/2015,-9,32040,0,TOWNSVILLE AERO
6/2/2015,15,32040,0,TOWNSVILLE AERO
6/3/2015,39,32040,0,TOWNSVILLE AERO
6/4/2015,63,32040,0,TOWNSVILLE AERO
6/5/2015,87,32040,0,TOWNSVILLE AERO
6/6/2015,111,32040,0,TOWNSVILLE AERO
6/7/2015,135,32040,0,TOWNSVILLE AERO
6/8/2015,159,32040,1,TOWNSVILLE AERO
6/1/2015,-33,14015,0,DARWIN AIRPORT
6/2/2015,-9,14015,0,DARWIN AIRPORT
6/3/2015,15,14015,0,DARWIN AIRPORT
6/4/2015,39,14015,0,DARWIN AIRPORT
6/5/2015,63,14015,0,DARWIN AIRPORT
6/6/2015,87,14015,0,DARWIN AIRPORT
6/7/2015,111,14015,0,DARWIN AIRPORT
6/8/2015,135,14015,0,DARWIN AIRPORT
6/9/2015,159,14015,0,DARWIN AIRPORT
6/1/2015,-33,17126,0,MARREE AERO
6/2/2015,-9,17126,0,MARREE AERO
6/3/2015,15,17126,0,MARREE AERO
6/4/2015,39,17126,0,MARREE AERO
6/5/2015,63,17126,0,MARREE AERO
6/6/2015,87,17126,0,MARREE AERO
6/7/2015,111,17126,0,MARREE AERO
6/8/2015,135,17126,0,MARREE AERO
6/9/2015,159,17126,0,MARREE AERO
6/1/2015,-33,32040,0,TOWNSVILLE AERO
6/2/2015,-9,32040,0,TOWNSVILLE AERO
6/3/2015,15,32040,0,TOWNSVILLE AERO
6/4/2015,39,32040,0,TOWNSVILLE AERO
6/5/2015,63,32040,0,TOWNSVILLE AERO
6/6/2015,87,32040,0,TOWNSVILLE AERO
6/7/2015,111,32040,0,TOWNSVILLE AERO
6/8/2015,135,32040,1,TOWNSVILLE AERO
6/9/2015,159,32040,1,TOWNSVILLE AERO
6/2/2015,-33,14015,0,DARWIN AIRPORT
6/3/2015,-9,14015,0,DARWIN AIRPORT
6/4/2015,15,14015,0,DARWIN AIRPORT
6/5/2015,39,14015,0,DARWIN AIRPORT
6/6/2015,63,14015,0,DARWIN AIRPORT
6/7/2015,87,14015,0,DARWIN AIRPORT
6/8/2015,111,14015,0,DARWIN AIRPORT
6/9/2015,135,14015,0,DARWIN AIRPORT
6/10/2015,159,14015,0,DARWIN AIRPORT
6/2/2015,-33,17126,0,MARREE AERO
6/3/2015,-9,17126,0,MARREE AERO
6/4/2015,15,17126,0,MARREE AERO
6/5/2015,39,17126,0,MARREE AERO
6/6/2015,63,17126,0,MARREE AERO
6/7/2015,87,17126,0,MARREE AERO
6/8/2015,111,17126,0,MARREE AERO
6/9/2015,135,17126,0,MARREE AERO
6/10/2015,159,17126,0,MARREE AERO
6/2/2015,-33,32040,0,TOWNSVILLE AERO
6/3/2015,-9,32040,0,TOWNSVILLE AERO
6/4/2015,15,32040,0,TOWNSVILLE AERO
6/5/2015,39,32040,0,TOWNSVILLE AERO
6/6/2015,63,32040,0,TOWNSVILLE AERO
6/7/2015,87,32040,0,TOWNSVILLE AERO
6/8/2015,111,32040,1,TOWNSVILLE AERO
6/9/2015,135,32040,1,TOWNSVILLE AERO
6/10/2015,159,32040,0,TOWNSVILLE AERO
6/3/2015,-33,14015,0,DARWIN AIRPORT
6/4/2015,-9,14015,0,DARWIN AIRPORT
6/5/2015,15,14015,0,DARWIN AIRPORT
6/6/2015,39,14015,0,DARWIN AIRPORT
6/7/2015,63,14015,0,DARWIN AIRPORT
6/8/2015,87,14015,0,DARWIN AIRPORT
6/9/2015,111,14015,0,DARWIN AIRPORT
6/10/2015,135,14015,0,DARWIN AIRPORT
6/11/2015,159,14015,0,DARWIN AIRPORT
6/3/2015,-33,17126,0,MARREE AERO
6/4/2015,-9,17126,0,MARREE AERO
6/5/2015,15,17126,0,MARREE AERO
6/6/2015,39,17126,0,MARREE AERO
6/7/2015,63,17126,0,MARREE AERO
6/8/2015,87,17126,0,MARREE AERO
6/9/2015,111,17126,0,MARREE AERO
6/10/2015,135,17126,0,MARREE AERO
6/11/2015,159,17126,0,MARREE AERO
6/3/2015,-33,32040,0,TOWNSVILLE AERO
6/4/2015,-9,32040,0,TOWNSVILLE AERO
6/5/2015,15,32040,0,TOWNSVILLE AERO
6/6/2015,39,32040,0,TOWNSVILLE AERO
6/7/2015,63,32040,0,TOWNSVILLE AERO
6/8/2015,87,32040,1,TOWNSVILLE AERO
6/9/2015,111,32040,1,TOWNSVILLE AERO
6/10/2015,135,32040,0,TOWNSVILLE AERO
6/11/2015,159,32040,0,TOWNSVILLE AERO
6/4/2015,-33,14015,0,DARWIN AIRPORT
6/5/2015,-9,14015,0,DARWIN AIRPORT
6/6/2015,15,14015,0,DARWIN AIRPORT
6/7/2015,39,14015,0,DARWIN AIRPORT
6/8/2015,63,14015,0,DARWIN AIRPORT
6/9/2015,87,14015,0,DARWIN AIRPORT
6/10/2015,111,14015,0,DARWIN AIRPORT
6/11/2015,135,14015,0,DARWIN AIRPORT
6/12/2015,159,14015,0,DARWIN AIRPORT
6/4/2015,-33,17126,0,MARREE AERO
6/5/2015,-9,17126,0,MARREE AERO
6/6/2015,15,17126,0,MARREE AERO
6/7/2015,39,17126,0,MARREE AERO
6/8/2015,63,17126,0,MARREE AERO
6/9/2015,87,17126,0,MARREE AERO
6/10/2015,111,17126,0,MARREE AERO
6/11/2015,135,17126,0,MARREE AERO
6/12/2015,159,17126,0,MARREE AERO
6/4/2015,-33,32040,0,TOWNSVILLE AERO
6/5/2015,-9,32040,0,TOWNSVILLE AERO
6/6/2015,15,32040,0,TOWNSVILLE AERO
6/7/2015,39,32040,0,TOWNSVILLE AERO
6/8/2015,63,32040,1,TOWNSVILLE AERO
6/9/2015,87,32040,1,TOWNSVILLE AERO
6/10/2015,111,32040,0,TOWNSVILLE AERO
6/11/2015,135,32040,0,TOWNSVILLE AERO
6/12/2015,159,32040,1,TOWNSVILLE AERO
6/5/2015,-33,14015,0,DARWIN AIRPORT
6/6/2015,-9,14015,0,DARWIN AIRPORT
6/7/2015,15,14015,0,DARWIN AIRPORT
6/8/2015,39,14015,0,DARWIN AIRPORT
6/9/2015,63,14015,0,DARWIN AIRPORT
6/10/2015,87,14015,0,DARWIN AIRPORT
6/11/2015,111,14015,0,DARWIN AIRPORT
6/12/2015,135,14015,0,DARWIN AIRPORT
6/13/2015,159,14015,0,DARWIN AIRPORT
6/5/2015,-33,17126,0,MARREE AERO
6/6/2015,-9,17126,0,MARREE AERO
6/7/2015,15,17126,0,MARREE AERO
6/8/2015,39,17126,0,MARREE AERO
6/9/2015,63,17126,0,MARREE AERO
6/10/2015,87,17126,0,MARREE AERO
6/11/2015,111,17126,0,MARREE AERO
6/12/2015,135,17126,0,MARREE AERO
6/13/2015,159,17126,1,MARREE AERO
6/5/2015,-33,32040,0,TOWNSVILLE AERO
6/6/2015,-9,32040,0,TOWNSVILLE AERO
6/7/2015,15,32040,0,TOWNSVILLE AERO
6/8/2015,39,32040,1,TOWNSVILLE AERO
6/9/2015,63,32040,1,TOWNSVILLE AERO
6/10/2015,87,32040,0,TOWNSVILLE AERO
6/11/2015,111,32040,0,TOWNSVILLE AERO
6/12/2015,135,32040,1,TOWNSVILLE AERO
6/13/2015,159,32040,0,TOWNSVILLE AERO
6/6/2015,-33,14015,0,DARWIN AIRPORT
6/7/2015,-9,14015,0,DARWIN AIRPORT
6/8/2015,15,14015,0,DARWIN AIRPORT
6/9/2015,39,14015,0,DARWIN AIRPORT
6/10/2015,63,14015,0,DARWIN AIRPORT
6/11/2015,87,14015,0,DARWIN AIRPORT
6/12/2015,111,14015,0,DARWIN AIRPORT
6/13/2015,135,14015,0,DARWIN AIRPORT
6/14/2015,159,14015,0,DARWIN AIRPORT
6/6/2015,-33,17126,0,MARREE AERO
6/7/2015,-9,17126,0,MARREE AERO
6/8/2015,15,17126,0,MARREE AERO
6/9/2015,39,17126,0,MARREE AERO
6/10/2015,63,17126,0,MARREE AERO
6/11/2015,87,17126,0,MARREE AERO
6/12/2015,111,17126,0,MARREE AERO
6/13/2015,135,17126,1,MARREE AERO
6/14/2015,159,17126,1,MARREE AERO
6/6/2015,-33,32040,0,TOWNSVILLE AERO
6/7/2015,-9,32040,0,TOWNSVILLE AERO
6/8/2015,15,32040,1,TOWNSVILLE AERO
6/9/2015,39,32040,1,TOWNSVILLE AERO
6/10/2015,63,32040,0,TOWNSVILLE AERO
6/11/2015,87,32040,0,TOWNSVILLE AERO
6/12/2015,111,32040,1,TOWNSVILLE AERO
6/13/2015,135,32040,0,TOWNSVILLE AERO
6/14/2015,159,32040,0,TOWNSVILLE AERO
6/7/2015,-33,14015,0,DARWIN AIRPORT
6/8/2015,-9,14015,0,DARWIN AIRPORT
6/9/2015,15,14015,0,DARWIN AIRPORT
6/10/2015,39,14015,0,DARWIN AIRPORT
6/11/2015,63,14015,0,DARWIN AIRPORT
6/12/2015,87,14015,0,DARWIN AIRPORT
6/13/2015,111,14015,0,DARWIN AIRPORT
6/14/2015,135,14015,0,DARWIN AIRPORT
6/15/2015,159,14015,0,DARWIN AIRPORT
6/7/2015,-33,17126,0,MARREE AERO
6/8/2015,-9,17126,0,MARREE AERO
6/9/2015,15,17126,0,MARREE AERO
6/10/2015,39,17126,0,MARREE AERO
6/11/2015,63,17126,0,MARREE AERO
6/12/2015,87,17126,0,MARREE AERO
6/13/2015,111,17126,1,MARREE AERO
6/14/2015,135,17126,1,MARREE AERO
6/15/2015,159,17126,0,MARREE AERO
6/8/2015,-33,14015,0,DARWIN AIRPORT
6/9/2015,-9,14015,0,DARWIN AIRPORT
6/10/2015,15,14015,0,DARWIN AIRPORT
6/11/2015,39,14015,0,DARWIN AIRPORT
6/12/2015,63,14015,0,DARWIN AIRPORT
6/13/2015,87,14015,0,DARWIN AIRPORT
6/14/2015,111,14015,0,DARWIN AIRPORT
6/15/2015,135,14015,0,DARWIN AIRPORT
6/16/2015,159,14015,0,DARWIN AIRPORT
6/8/2015,-33,17126,0,MARREE AERO
6/9/2015,-9,17126,0,MARREE AERO
6/10/2015,15,17126,0,MARREE AERO
6/11/2015,39,17126,0,MARREE AERO
6/12/2015,63,17126,0,MARREE AERO
6/13/2015,87,17126,1,MARREE AERO
6/14/2015,111,17126,1,MARREE AERO
6/15/2015,135,17126,0,MARREE AERO
6/16/2015,159,17126,0,MARREE AERO
6/8/2015,-33,32040,1,TOWNSVILLE AERO
6/9/2015,-9,32040,1,TOWNSVILLE AERO
6/10/2015,15,32040,0,TOWNSVILLE AERO
6/11/2015,39,32040,0,TOWNSVILLE AERO
6/12/2015,63,32040,1,TOWNSVILLE AERO
6/13/2015,87,32040,0,TOWNSVILLE AERO
6/14/2015,111,32040,0,TOWNSVILLE AERO
6/15/2015,135,32040,0,TOWNSVILLE AERO
6/16/2015,159,32040,0,TOWNSVILLE AERO
6/9/2015,-33,14015,0,DARWIN AIRPORT
6/10/2015,-9,14015,0,DARWIN AIRPORT
6/11/2015,15,14015,0,DARWIN AIRPORT
6/12/2015,39,14015,0,DARWIN AIRPORT
6/13/2015,63,14015,0,DARWIN AIRPORT
6/14/2015,87,14015,0,DARWIN AIRPORT
6/15/2015,111,14015,0,DARWIN AIRPORT
6/16/2015,135,14015,0,DARWIN AIRPORT
6/17/2015,159,14015,0,DARWIN AIRPORT
6/9/2015,-33,17126,0,MARREE AERO
6/10/2015,-9,17126,0,MARREE AERO
6/11/2015,15,17126,0,MARREE AERO
6/12/2015,39,17126,0,MARREE AERO
6/13/2015,63,17126,1,MARREE AERO
6/14/2015,87,17126,1,MARREE AERO
6/15/2015,111,17126,0,MARREE AERO
6/16/2015,135,17126,0,MARREE AERO
6/17/2015,159,17126,0,MARREE AERO
6/9/2015,-33,32040,1,TOWNSVILLE AERO
6/10/2015,-9,32040,0,TOWNSVILLE AERO
6/11/2015,15,32040,0,TOWNSVILLE AERO
6/12/2015,39,32040,1,TOWNSVILLE AERO
6/13/2015,63,32040,0,TOWNSVILLE AERO
6/14/2015,87,32040,0,TOWNSVILLE AERO
6/15/2015,111,32040,0,TOWNSVILLE AERO
6/16/2015,135,32040,0,TOWNSVILLE AERO
6/17/2015,159,32040,0,TOWNSVILLE AERO
6/10/2015,-33,14015,0,DARWIN AIRPORT
6/11/2015,-9,14015,0,DARWIN AIRPORT
6/12/2015,15,14015,0,DARWIN AIRPORT
6/13/2015,39,14015,0,DARWIN AIRPORT
6/14/2015,63,14015,0,DARWIN AIRPORT
6/15/2015,87,14015,0,DARWIN AIRPORT
6/16/2015,111,14015,0,DARWIN AIRPORT
6/17/2015,135,14015,0,DARWIN AIRPORT
6/18/2015,159,14015,0,DARWIN AIRPORT
6/10/2015,-33,17126,0,MARREE AERO
6/11/2015,-9,17126,0,MARREE AERO
6/12/2015,15,17126,0,MARREE AERO
6/13/2015,39,17126,1,MARREE AERO
6/14/2015,63,17126,1,MARREE AERO
6/15/2015,87,17126,0,MARREE AERO
6/16/2015,111,17126,0,MARREE AERO
6/17/2015,135,17126,0,MARREE AERO
6/18/2015,159,17126,0,MARREE AERO
6/10/2015,-33,32040,0,TOWNSVILLE AERO
6/11/2015,-9,32040,0,TOWNSVILLE AERO
6/12/2015,15,32040,1,TOWNSVILLE AERO
6/13/2015,39,32040,0,TOWNSVILLE AERO
6/14/2015,63,32040,0,TOWNSVILLE AERO
6/15/2015,87,32040,0,TOWNSVILLE AERO
6/16/2015,111,32040,0,TOWNSVILLE AERO
